"mrr_date","gateway","simplified_plan_id","billing_interval","mrr"
2018-01-18,"Manual","business","month",900
2018-01-18,"Manual","business","year",1220.8325
2018-01-18,"Android","awesome","year",1105
2018-01-18,"Android","business","month",1188
2018-01-18,"Apple","awesome","year",8546.58
2018-01-18,"Stripe","reply","month",24179.22
2018-01-18,"Apple","business","month",8699.1
2018-01-18,"Stripe","reply","year",446.9166666
2018-01-18,"Android","awesome","month",7430
2018-01-18,"Manual","reply","year",2289.9998
2018-01-18,"Stripe","business","month",518241.84
2018-01-18,"Stripe","awesome","month",345608.4
2018-01-18,"Manual","business","year",12399.2478
2018-01-17,"Stripe","reply","year",446.9166666
2018-01-17,"Stripe","business","month",516717.52
2018-01-17,"Manual","reply","year",2289.9998
2018-01-17,"Stripe","awesome","month",345419.39
2018-01-17,"Apple","business","month",8799.09
2018-01-17,"Manual","business","year",12399.2478
2018-01-17,"Android","business","month",1188
2018-01-17,"Apple","awesome","year",8538.25
2018-01-17,"Android","awesome","year",1105
2018-01-17,"Apple","awesome","month",46063.89
2018-01-17,"Manual","business","month",900
2018-01-17,"Android","awesome","month",7450
2018-01-17,"Stripe","awesome","year",240808.0832811
2018-01-17,"Apple","business","year",9999.9
2018-01-17,"Stripe","reply","month",23473.54
2018-01-17,"Stripe","business","year",165133.4224221
2018-01-17,"Manual","business","year",1220.8325
2018-01-16,"Apple","awesome","year",8538.25
2018-01-16,"Manual","business","year",1136.6659
2018-01-16,"Apple","awesome","month",46003.95
2018-01-16,"Android","awesome","year",1105
2018-01-16,"Stripe","awesome","month",345206.8
2018-01-16,"Android","business","month",1188
2018-01-16,"Android","awesome","month",7430
2018-01-16,"Manual","reply","year",2289.9998
2018-01-16,"Stripe","awesome","year",240575.6849482
2018-01-16,"Stripe","reply","month",23473.54
2018-01-16,"Stripe","business","month",517193.96
2018-01-16,"Stripe","business","year",164887.1357555
2018-01-16,"Stripe","reply","year",446.9166666
2018-01-16,"Manual","business","year",12315.0812
2018-01-16,"Apple","business","month",8899.08
2018-01-16,"Apple","business","year",9999.9
2018-01-16,"Manual","business","month",900
2018-01-15,"Apple","business","year",9999.9
2018-01-15,"Android","business","month",1188
2018-01-15,"Apple","business","month",8899.08
2018-01-15,"Android","awesome","month",7450
2018-01-15,"Android","awesome","year",1105
2018-01-15,"Stripe","reply","year",446.9166666
2018-01-15,"Apple","awesome","month",45884.07
2018-01-15,"Stripe","awesome","month",344864.08
2018-01-15,"Stripe","reply","month",23132.67
2018-01-15,"Stripe","business","year",164724.2290889
2018-01-15,"Apple","awesome","year",8563.24
2018-01-15,"Manual","business","year",1052.4993
2018-01-15,"Manual","business","month",900
2018-01-15,"Stripe","business","month",517253.66
2018-01-15,"Manual","reply","year",2289.9998
2018-01-15,"Manual","business","year",12230.9146
2018-01-15,"Stripe","awesome","year",240501.8074483
2018-01-14,"Stripe","reply","year",446.9166666
2018-01-14,"Manual","business","year",12230.9146
2018-01-14,"Stripe","business","month",517351.56
2018-01-14,"Apple","business","year",9999.9
2018-01-14,"Android","awesome","month",7430
2018-01-14,"Manual","business","month",900
2018-01-14,"Stripe","business","year",164681.8707556
2018-01-14,"Apple","awesome","month",45824.13
2018-01-14,"Android","awesome","year",1105
2018-01-14,"Stripe","awesome","month",344964.59
2018-01-14,"Manual","reply","year",2289.9998
2018-01-14,"Manual","business","year",1052.4993
2018-01-14,"Apple","business","month",8799.09
2018-01-14,"Apple","awesome","year",8563.24
2018-01-14,"Stripe","reply","month",23132.09
2018-01-14,"Stripe","awesome","year",240482.9941151
2018-01-14,"Android","business","month",1188
2018-01-13,"Stripe","business","year",164989.8849221
2018-01-13,"Manual","business","year",12230.9146
2018-01-13,"Android","awesome","month",7390
2018-01-13,"Apple","awesome","year",8563.24
2018-01-13,"Stripe","awesome","year",240627.2307817
2018-01-13,"Manual","reply","year",2289.9998
2018-01-13,"Stripe","reply","year",446.9166666
2018-01-13,"Stripe","awesome","month",345232.01
2018-01-13,"Apple","business","year",9999.9
2018-01-13,"Apple","awesome","month",45874.08
2018-01-13,"Android","awesome","year",1105
2018-01-13,"Android","business","month",1188
2018-01-13,"Manual","business","month",900
2018-01-13,"Stripe","reply","month",23129.24
2018-01-13,"Manual","business","year",1052.4993
2018-01-13,"Stripe","business","month",517333.26
2018-01-13,"Apple","business","month",8799.09
2018-01-12,"Apple","business","month",8799.09
2018-01-12,"Stripe","business","year",164981.9865888
2018-01-12,"Manual","business","month",900
2018-01-12,"Apple","awesome","year",8546.58
2018-01-12,"Apple","business","year",9999.9
2018-01-12,"Apple","awesome","month",45963.99
2018-01-12,"Stripe","reply","month",23129.24
2018-01-12,"Android","awesome","month",7400
2018-01-12,"Manual","reply","year",2289.9998
2018-01-12,"Stripe","reply","year",446.9166666
2018-01-12,"Android","business","month",1188
2018-01-12,"Stripe","business","month",516958.13
2018-01-12,"Stripe","awesome","month",345241.85
2018-01-12,"Manual","business","year",1052.4993
2018-01-12,"Android","awesome","year",1113.5
2018-01-12,"Manual","business","year",12230.9146
2018-01-12,"Stripe","awesome","year",240420.5357817
2018-01-11,"Apple","awesome","month",45934.02
2018-01-11,"Android","business","month",1188
2018-01-11,"Stripe","awesome","year",240254.2141153
2018-01-11,"Stripe","reply","month",23137.28
2018-01-11,"Android","awesome","year",1113.5
2018-01-11,"Manual","business","month",900
2018-01-11,"Apple","business","year",9999.9
2018-01-11,"Stripe","business","year",164901.7649223
2018-01-11,"Apple","business","month",8799.09
2018-01-11,"Stripe","awesome","month",344939
2018-01-11,"Manual","business","year",1052.4993
2018-01-11,"Stripe","business","month",517630.27
2018-01-11,"Manual","reply","year",2289.9998
2018-01-11,"Apple","awesome","year",8529.92
2018-01-11,"Android","awesome","month",7400
2018-01-11,"Stripe","reply","year",446.9166666
2018-01-11,"Manual","business","year",12230.9146
2018-01-10,"Stripe","business","month",518409.63
2018-01-10,"Stripe","awesome","month",344453.17
2018-01-10,"Stripe","business","year",164632.8024225
2018-01-10,"Android","business","month",1188
2018-01-10,"Apple","business","month",8799.09
2018-01-10,"Apple","awesome","year",8538.25
2018-01-10,"Manual","business","month",900
2018-01-10,"Manual","business","year",12146.748
2018-01-10,"Stripe","reply","month",22989.22
2018-01-10,"Stripe","awesome","year",240050.944949
2018-01-10,"Manual","reply","year",2289.9998
2018-01-10,"Android","awesome","month",7430
2018-01-10,"Apple","awesome","month",45834.12
2018-01-10,"Stripe","reply","year",446.9166666
2018-01-10,"Android","awesome","year",1113.5
2018-01-10,"Manual","business","year",968.3327
2018-01-10,"Apple","business","year",9999.9
2018-01-09,"Manual","business","month",900
2018-01-09,"Apple","awesome","year",8521.59
2018-01-09,"Apple","awesome","month",45774.18
2018-01-09,"Stripe","awesome","year",239838.324116
2018-01-09,"Manual","reply","year",2289.9998
2018-01-09,"Apple","business","month",8799.09
2018-01-09,"Stripe","business","year",164514.8374226
2018-01-09,"Stripe","awesome","month",344255.12
2018-01-09,"Android","business","month",1188
2018-01-09,"Android","awesome","year",1113.5
2018-01-09,"Manual","business","year",968.3327
2018-01-09,"Apple","business","year",9999.9
2018-01-09,"Stripe","reply","year",446.9166666
2018-01-09,"Manual","business","year",12146.748
2018-01-09,"Stripe","reply","month",22989.22
2018-01-09,"Stripe","business","month",518663.94
2018-01-09,"Android","awesome","month",7460
2018-01-08,"Stripe","awesome","year",239733.2566163
2018-01-08,"Stripe","business","month",519654.72
2018-01-08,"Stripe","awesome","month",343849.34
2018-01-08,"Apple","awesome","month",45794.16
2018-01-08,"Stripe","reply","year",446.9166666
2018-01-08,"Android","awesome","year",1105
2018-01-08,"Stripe","reply","month",23036.05
2018-01-08,"Apple","business","year",9999.9
2018-01-08,"Manual","reply","year",2289.9998
2018-01-08,"Manual","business","year",968.3327
2018-01-08,"Stripe","business","year",164321.9540894
2018-01-08,"Android","business","month",1188
2018-01-08,"Apple","awesome","year",8513.26
2018-01-08,"Manual","business","year",12146.748
2018-01-08,"Manual","business","month",900
2018-01-08,"Android","awesome","month",7480
2018-01-08,"Apple","business","month",8799.09
2018-01-07,"Stripe","reply","month",24509.72
2018-01-07,"Stripe","awesome","month",343885.51
2018-01-07,"Apple","awesome","year",8496.6
2018-01-07,"Apple","awesome","month",45864.09
2018-01-07,"Stripe","reply","year",446.9166666
2018-01-07,"Manual","business","year",12146.748
2018-01-07,"Apple","business","month",8799.09
2018-01-07,"Stripe","awesome","year",239716.7366164
2018-01-07,"Android","business","month",1188
2018-01-07,"Stripe","business","month",519833.79
2018-01-07,"Manual","business","year",968.3327
2018-01-07,"Manual","reply","year",2289.9998
2018-01-07,"Stripe","business","year",164542.050756
2018-01-07,"Apple","business","year",9999.9
2018-01-07,"Manual","business","month",900
2018-01-07,"Android","awesome","year",1105
2018-01-07,"Android","awesome","month",7530
2018-01-06,"Android","awesome","year",1105
2018-01-06,"Apple","awesome","month",45904.05
2018-01-06,"Stripe","business","month",519852.92
2018-01-06,"Manual","business","year",12146.748
2018-01-06,"Stripe","awesome","month",344064.08
2018-01-06,"Apple","awesome","year",8488.27
2018-01-06,"Stripe","reply","month",24509.72
2018-01-06,"Manual","business","month",900
2018-01-06,"Apple","business","year",9999.9
2018-01-06,"Apple","business","month",8699.1
2018-01-06,"Stripe","reply","year",446.9166666
2018-01-06,"Manual","business","year",968.3327
2018-01-06,"Android","business","month",1188
2018-01-06,"Stripe","awesome","year",239745.9199499
2018-01-06,"Manual","reply","year",2289.9998
2018-01-06,"Stripe","business","year",164709.6015892
2018-01-06,"Android","awesome","month",7480
2018-01-05,"Apple","awesome","year",8488.27
2018-01-05,"Apple","business","month",8699.1
2018-01-05,"Stripe","reply","year",446.9166666
2018-01-05,"Stripe","business","year",164836.9557559
2018-01-05,"Stripe","reply","month",24509.72
2018-01-05,"Manual","business","year",12146.748
2018-01-05,"Apple","awesome","month",45904.05
2018-01-05,"Stripe","awesome","year",239788.7832834
2018-01-05,"Stripe","business","month",520426.92
2018-01-05,"Stripe","awesome","month",344003.14
2018-01-05,"Apple","business","year",9999.9
2018-01-05,"Manual","business","year",968.3327
2018-01-05,"Android","business","month",1188
2018-01-05,"Android","awesome","month",7490
2018-01-05,"Android","awesome","year",1105
2018-01-05,"Manual","reply","year",2289.9998
2018-01-05,"Manual","business","month",900
2018-01-04,"Stripe","business","month",520851.39
2018-01-04,"Manual","reply","year",2289.9998
2018-01-04,"Android","awesome","month",7500
2018-01-04,"Android","awesome","year",1079.5
2018-01-04,"Stripe","awesome","year",239648.0574503
2018-01-04,"Android","business","month",1188
2018-01-04,"Apple","awesome","year",8438.29
2018-01-04,"Apple","awesome","month",45884.07
2018-01-04,"Stripe","business","year",164934.0624227
2018-01-04,"Stripe","reply","year",446.9166666
2018-01-04,"Stripe","reply","month",24509.72
2018-01-04,"Manual","business","year",12146.748
2018-01-04,"Apple","business","year",9999.9
2018-01-04,"Stripe","awesome","month",343560.7
2018-01-04,"Manual","business","year",968.3327
2018-01-04,"Manual","business","month",900
2018-01-04,"Apple","business","month",8699.1
2018-01-03,"Android","awesome","year",1079.5
2018-01-03,"Stripe","awesome","month",343430.26
2018-01-03,"Manual","reply","year",2289.9998
2018-01-03,"Manual","business","year",968.3327
2018-01-03,"Stripe","reply","year",446.9166666
2018-01-03,"Apple","business","year",9999.9
2018-01-03,"Apple","awesome","year",8438.29
2018-01-03,"Apple","business","month",8699.1
2018-01-03,"Android","awesome","month",7550
2018-01-03,"Manual","business","month",900
2018-01-03,"Android","business","month",1188
2018-01-03,"Manual","business","year",12146.748
2018-01-03,"Apple","awesome","month",45834.12
2018-01-03,"Stripe","business","year",164631.0940897
2018-01-03,"Stripe","awesome","year",239489.6724505
2018-01-03,"Stripe","business","month",520437.25
2018-01-03,"Stripe","reply","month",24509.72
2018-01-02,"Apple","awesome","year",8421.63
2018-01-02,"Manual","business","year",968.3327
2018-01-02,"Manual","business","year",12146.748
2018-01-02,"Stripe","reply","month",24919.72
2018-01-02,"Manual","reply","year",2289.9998
2018-01-02,"Stripe","business","month",518971.46
2018-01-02,"Stripe","awesome","month",343169.28
2018-01-02,"Apple","business","year",8999.91
2018-01-02,"Apple","awesome","month",45844.11
2018-01-02,"Apple","business","month",8699.1
2018-01-02,"Stripe","business","year",164569.4082564
2018-01-02,"Manual","business","month",900
2018-01-02,"Android","awesome","year",1079.5
2018-01-02,"Android","business","month",1188
2018-01-02,"Android","awesome","month",7520
2018-01-02,"Stripe","reply","year",446.9166666
2018-01-02,"Stripe","awesome","year",239408.7882841
2018-01-01,"Android","awesome","year",1079.5
2018-01-01,"Apple","awesome","month",45834.12
2018-01-01,"Android","business","month",1188
2018-01-01,"Android","awesome","month",7580
2018-01-01,"Stripe","reply","month",24919.72
2018-01-01,"Stripe","awesome","month",343385.87
2018-01-01,"Manual","business","year",968.3327
2018-01-01,"Apple","business","month",8399.13
2018-01-01,"Manual","reply","year",2289.9998
2018-01-01,"Manual","business","month",900
2018-01-01,"Stripe","business","month",519023.87
2018-01-01,"Stripe","business","year",164740.0165898
2018-01-01,"Stripe","awesome","year",239427.0974508
2018-01-01,"Stripe","reply","year",446.9166666
2018-01-01,"Apple","awesome","year",8413.3
2018-01-01,"Manual","business","year",12146.748
2018-01-01,"Apple","business","year",8999.91
2017-12-31,"Android","awesome","year",1062.5
2017-12-31,"Stripe","awesome","month",343538.9
2017-12-31,"Manual","reply","year",2604
2017-12-31,"Stripe","reply","month",25347.33
2017-12-31,"Manual","business","year",968.3327
2017-12-31,"Android","business","month",1188
2017-12-31,"Apple","awesome","month",45884.07
2017-12-31,"Apple","business","year",8999.91
2017-12-31,"Stripe","business","month",519249.35
2017-12-31,"Manual","reply","year",2289.9998
2017-12-31,"Stripe","reply","year",446.9166666
2017-12-31,"Stripe","awesome","year",239340.1516177
2017-12-31,"Android","awesome","month",7500
2017-12-31,"Manual","business","month",900
2017-12-31,"Manual","business","year",12271.0813
2017-12-31,"Stripe","business","year",164824.7532564
2017-12-31,"Apple","awesome","year",8388.31
2017-12-31,"Apple","business","month",8399.13
2017-12-30,"Android","business","month",1188
2017-12-30,"Apple","business","year",8999.91
2017-12-30,"Manual","business","month",900
2017-12-30,"Stripe","awesome","year",239334.7599509
2017-12-30,"Stripe","business","year",164792.739923
2017-12-30,"Manual","reply","year",2289.9998
2017-12-30,"Apple","business","month",8399.13
2017-12-30,"Stripe","business","month",520038.2
2017-12-30,"Android","awesome","year",1054
2017-12-30,"Manual","reply","year",2604
2017-12-30,"Stripe","awesome","month",343956.91
2017-12-30,"Android","awesome","month",7500
2017-12-30,"Apple","awesome","month",45814.14
2017-12-30,"Apple","awesome","year",8379.98
2017-12-30,"Manual","business","year",968.3327
2017-12-30,"Stripe","reply","month",25347.33
2017-12-30,"Manual","business","year",12271.0813
2017-12-30,"Stripe","reply","year",446.9166666
2017-12-29,"Stripe","awesome","year",239198.4091177
2017-12-29,"Manual","business","year",12271.0813
2017-12-29,"Android","awesome","month",7480
2017-12-29,"Manual","reply","year",2604
2017-12-29,"Apple","awesome","year",8371.65
2017-12-29,"Apple","awesome","month",45764.19
2017-12-29,"Android","business","month",1188
2017-12-29,"Manual","business","month",900
2017-12-29,"Manual","business","year",968.3327
2017-12-29,"Android","awesome","year",1037
2017-12-29,"Manual","reply","year",2289.9998
2017-12-29,"Apple","business","year",8999.91
2017-12-29,"Apple","business","month",8399.13
2017-12-29,"Stripe","reply","month",25353.87
2017-12-29,"Stripe","reply","year",446.9166666
2017-12-29,"Stripe","business","month",520693.57
2017-12-29,"Stripe","awesome","month",343880.22
2017-12-29,"Stripe","business","year",164809.4115896
2017-12-28,"Android","awesome","month",7550
2017-12-28,"Stripe","business","year",164311.0090899
2017-12-28,"Apple","business","year",8999.91
2017-12-28,"Android","business","month",1089
2017-12-28,"Stripe","reply","year",446.9166666
2017-12-28,"Apple","awesome","year",8363.32
2017-12-28,"Stripe","awesome","year",238997.3699513
2017-12-28,"Manual","business","year",12271.0813
2017-12-28,"Stripe","business","month",520437.95
2017-12-28,"Stripe","awesome","month",343804.35
2017-12-28,"Manual","reply","year",2604
2017-12-28,"Android","awesome","year",1045.5
2017-12-28,"Stripe","reply","month",24988.87
2017-12-28,"Apple","awesome","month",45614.34
2017-12-28,"Manual","business","month",900
2017-12-28,"Manual","reply","year",2289.9998
2017-12-28,"Apple","business","month",8299.14
2017-12-28,"Manual","business","year",968.3327
2017-12-27,"Manual","business","month",900
2017-12-27,"Stripe","awesome","month",343903.74
2017-12-27,"Apple","business","year",8999.91
2017-12-27,"Manual","business","year",968.3327
2017-12-27,"Android","awesome","month",7510
2017-12-27,"Manual","reply","year",2289.9998
2017-12-27,"Android","business","month",1089
2017-12-27,"Stripe","business","year",164066.8424234
2017-12-27,"Stripe","reply","month",25228.87
2017-12-27,"Manual","reply","year",2604
2017-12-27,"Apple","awesome","month",45514.44
2017-12-27,"Apple","awesome","year",8379.98
2017-12-27,"Manual","business","year",12271.0813
2017-12-27,"Stripe","business","month",519809.11
2017-12-27,"Android","awesome","year",1045.5
2017-12-27,"Stripe","awesome","year",238961.4224512
2017-12-27,"Stripe","reply","year",446.9166666
2017-12-27,"Apple","business","month",8299.14
2017-12-26,"Manual","reply","year",2604
2017-12-26,"Apple","business","year",8999.91
2017-12-26,"Stripe","reply","year",446.9166666
2017-12-26,"Apple","business","month",7999.17
2017-12-26,"Manual","reply","year",2289.9998
2017-12-26,"Apple","awesome","year",8371.65
2017-12-26,"Stripe","business","month",518829.97
2017-12-26,"Manual","business","year",12271.0813
2017-12-26,"Stripe","awesome","month",344281.92
2017-12-26,"Manual","business","month",900
2017-12-26,"Manual","business","year",968.3327
2017-12-26,"Apple","awesome","month",45474.48
2017-12-26,"Stripe","reply","month",25165.4
2017-12-26,"Android","awesome","year",1028.5
2017-12-26,"Stripe","awesome","year",238891.9324514
2017-12-26,"Android","awesome","month",7500
2017-12-26,"Android","business","month",1089
2017-12-26,"Stripe","business","year",163748.105757
2017-12-25,"Apple","business","year",8999.91
2017-12-25,"Manual","business","year",12271.0813
2017-12-25,"Manual","reply","year",2604
2017-12-25,"Stripe","reply","month",24645.4
2017-12-25,"Manual","reply","year",2289.9998
2017-12-25,"Manual","business","year",968.3327
2017-12-25,"Android","awesome","month",7460
2017-12-25,"Manual","business","month",900
2017-12-25,"Stripe","reply","year",446.9166666
2017-12-25,"Apple","awesome","year",8388.31
2017-12-25,"Apple","business","month",7999.17
2017-12-25,"Stripe","business","year",163411.4390906
2017-12-25,"Android","business","month",1089
2017-12-25,"Apple","awesome","month",45584.37
2017-12-25,"Stripe","business","month",518382.64
2017-12-25,"Android","awesome","year",1020
2017-12-25,"Stripe","awesome","month",344812.73
2017-12-25,"Stripe","awesome","year",238890.301618
2017-12-24,"Manual","business","month",900
2017-12-24,"Stripe","awesome","year",238993.2924514
2017-12-24,"Android","awesome","year",1020
2017-12-24,"Manual","reply","year",2289.9998
2017-12-24,"Stripe","awesome","month",345250.17
2017-12-24,"Apple","awesome","month",45724.23
2017-12-24,"Stripe","business","year",163411.4390906
2017-12-24,"Manual","reply","year",2604
2017-12-24,"Android","awesome","month",7480
2017-12-24,"Apple","business","year",8999.91
2017-12-24,"Apple","awesome","year",8388.31
2017-12-24,"Manual","business","year",968.3327
2017-12-24,"Android","business","month",1089
2017-12-24,"Stripe","business","month",517782.96
2017-12-24,"Manual","business","year",12271.0813
2017-12-24,"Stripe","reply","month",24940.4
2017-12-24,"Apple","business","month",8099.16
2017-12-24,"Stripe","reply","year",446.9166666
2017-12-23,"Apple","business","year",8999.91
2017-12-23,"Android","business","month",1089
2017-12-23,"Manual","business","year",12228.998
2017-12-23,"Manual","business","year",968.3327
2017-12-23,"Manual","reply","year",2604
2017-12-23,"Stripe","awesome","month",345652.4
2017-12-23,"Stripe","reply","month",24942.32
2017-12-23,"Android","awesome","month",7460
2017-12-23,"Manual","reply","year",2289.9998
2017-12-23,"Manual","business","month",900
2017-12-23,"Stripe","business","month",517991.64
2017-12-23,"Stripe","business","year",163495.6057572
2017-12-23,"Apple","awesome","year",8388.31
2017-12-23,"Stripe","awesome","year",239106.231618
2017-12-23,"Apple","business","month",8199.15
2017-12-23,"Stripe","reply","year",446.9166666
2017-12-23,"Android","awesome","year",1020
2017-12-23,"Apple","awesome","month",45794.16
2017-12-22,"Android","awesome","year",1011.5
2017-12-22,"Manual","business","year",12144.8314
2017-12-22,"Stripe","awesome","year",239134.7707849
2017-12-22,"Apple","awesome","month",45754.2
2017-12-22,"Apple","awesome","year",8371.65
2017-12-22,"Manual","business","month",900
2017-12-22,"Stripe","business","month",517979.81
2017-12-22,"Stripe","reply","year",446.9166666
2017-12-22,"Manual","reply","year",2604
2017-12-22,"Stripe","business","year",162882.1874243
2017-12-22,"Apple","business","year",8999.91
2017-12-22,"Stripe","reply","month",24942.32
2017-12-22,"Android","awesome","month",7460
2017-12-22,"Android","business","month",1089
2017-12-22,"Manual","reply","year",2289.9998
2017-12-22,"Stripe","awesome","month",345654.01
2017-12-22,"Manual","business","year",884.1661
2017-12-22,"Apple","business","month",8199.15
2017-12-21,"Android","awesome","month",7500
2017-12-21,"Manual","business","year",884.1661
2017-12-21,"Apple","awesome","month",45794.16
2017-12-21,"Stripe","business","year",162277.6915912
2017-12-21,"Manual","business","month",900
2017-12-21,"Manual","business","year",12144.8314
2017-12-21,"Apple","business","month",8199.15
2017-12-21,"Stripe","reply","month",25129.25
2017-12-21,"Stripe","awesome","year",239123.9407848
2017-12-21,"Stripe","business","month",517799.92
2017-12-21,"Apple","awesome","year",8379.98
2017-12-21,"Stripe","reply","year",446.9166666
2017-12-21,"Apple","business","year",8999.91
2017-12-21,"Stripe","awesome","month",345536.9
2017-12-21,"Manual","reply","year",2289.9998
2017-12-21,"Manual","reply","year",2604
2017-12-21,"Android","awesome","year",1020
2017-12-21,"Android","business","month",1089
2017-12-20,"Stripe","awesome","month",345545.75
2017-12-20,"Stripe","awesome","year",239009.3041186
2017-12-20,"Manual","business","month",900
2017-12-20,"Apple","business","year",8999.91
2017-12-20,"Apple","awesome","month",45734.22
2017-12-20,"Manual","business","year",12144.8314
2017-12-20,"Android","awesome","year",1020
2017-12-20,"Stripe","reply","month",24752.47
2017-12-20,"Stripe","reply","year",446.9166666
2017-12-20,"Apple","business","month",8199.15
2017-12-20,"Android","awesome","month",7490
2017-12-20,"Stripe","business","year",162009.4999247
2017-12-20,"Apple","awesome","year",8371.65
2017-12-20,"Manual","reply","year",2604
2017-12-20,"Stripe","business","month",516052.71
2017-12-20,"Manual","business","year",884.1661
2017-12-20,"Android","business","month",1089
2017-12-20,"Manual","reply","year",2289.9998
2017-12-19,"Android","awesome","month",7560
2017-12-19,"Stripe","reply","month",24542.47
2017-12-19,"Stripe","awesome","month",345574.53
2017-12-19,"Apple","business","year",8999.91
2017-12-19,"Android","awesome","year",1011.5
2017-12-19,"Stripe","awesome","year",238916.1249521
2017-12-19,"Manual","reply","year",2604
2017-12-19,"Apple","business","month",8199.15
2017-12-19,"Manual","business","month",900
2017-12-19,"Stripe","business","month",515546.83
2017-12-19,"Stripe","business","year",162301.3874249
2017-12-19,"Manual","business","year",884.1661
2017-12-19,"Android","business","month",1089
2017-12-19,"Apple","awesome","month",45694.26
2017-12-19,"Apple","awesome","year",8388.31
2017-12-19,"Manual","reply","year",2289.9998
2017-12-19,"Manual","business","year",12144.8314
2017-12-19,"Stripe","reply","year",446.9166666
2017-12-18,"Stripe","business","month",515124.63
2017-12-18,"Manual","business","year",884.1661
2017-12-18,"Apple","awesome","year",8413.3
2017-12-18,"Android","business","month",1089
2017-12-18,"Manual","reply","year",2604
2017-12-18,"Android","awesome","month",7620
2017-12-18,"Stripe","reply","month",24617.23
2017-12-18,"Android","awesome","year",1011.5
2017-12-18,"Stripe","business","year",161946.0432584
2017-12-18,"Manual","reply","year",2289.9998
2017-12-18,"Apple","business","year",8999.91
2017-12-18,"Apple","awesome","month",45624.33
2017-12-18,"Stripe","awesome","year",238757.5199524
2017-12-18,"Manual","business","year",12144.8314
2017-12-18,"Stripe","reply","year",446.9166666
2017-12-18,"Apple","business","month",8199.15
2017-12-18,"Stripe","awesome","month",345480.41
2017-12-18,"Manual","business","month",900
2017-12-17,"Manual","reply","year",2604
2017-12-17,"Manual","business","year",12060.6648
2017-12-17,"Stripe","reply","month",24278.31
2017-12-17,"Android","awesome","year",1011.5
2017-12-17,"Apple","business","month",8099.16
2017-12-17,"Stripe","awesome","year",238748.6824525
2017-12-17,"Stripe","business","year",161909.1590918
2017-12-17,"Manual","reply","year",2289.9998
2017-12-17,"Stripe","business","month",514911.51
2017-12-17,"Apple","business","year",8999.91
2017-12-17,"Android","awesome","month",7610
2017-12-17,"Stripe","reply","year",446.9166666
2017-12-17,"Android","business","month",1188
2017-12-17,"Manual","business","month",900
2017-12-17,"Apple","awesome","month",45684.27
2017-12-17,"Apple","awesome","year",8413.3
2017-12-17,"Manual","business","year",799.9995
2017-12-17,"Stripe","awesome","month",346007.08
2017-12-16,"Stripe","business","month",514156.07
2017-12-16,"Stripe","business","year",161782.6290919
2017-12-16,"Stripe","awesome","year",238807.820786
2017-12-16,"Android","awesome","month",7650
2017-12-16,"Manual","reply","year",2289.9998
2017-12-16,"Apple","awesome","year",8421.63
2017-12-16,"Manual","business","month",900
2017-12-16,"Manual","reply","year",2604
2017-12-16,"Android","awesome","year",1003
2017-12-16,"Manual","business","year",12060.6648
2017-12-16,"Apple","business","year",8999.91
2017-12-16,"Stripe","reply","year",446.9166666
2017-12-16,"Stripe","awesome","month",346321.66
2017-12-16,"Apple","business","month",8199.15
2017-12-16,"Android","business","month",1089
2017-12-16,"Manual","business","year",799.9995
2017-12-16,"Stripe","reply","month",24278.31
2017-12-16,"Apple","awesome","month",45664.29
2017-12-15,"Stripe","reply","month",24196.69
2017-12-15,"Android","business","month",1089
2017-12-15,"Stripe","business","month",513689.45
2017-12-15,"Apple","business","year",8999.91
2017-12-15,"Apple","awesome","month",45664.29
2017-12-15,"Apple","awesome","year",8421.63
2017-12-15,"Android","awesome","year",1003
2017-12-15,"Stripe","reply","year",446.9166666
2017-12-15,"Stripe","business","year",161876.3082586
2017-12-15,"Android","awesome","month",7660
2017-12-15,"Manual","reply","year",2604
2017-12-15,"Stripe","awesome","year",238829.0257861
2017-12-15,"Stripe","awesome","month",346257.1
2017-12-15,"Manual","reply","year",2289.9998
2017-12-15,"Manual","business","year",12060.6648
2017-12-15,"Apple","business","month",8099.16
2017-12-15,"Manual","business","year",799.9995
2017-12-15,"Manual","business","month",900
2017-12-14,"Manual","business","month",900
2017-12-14,"Apple","business","year",8999.91
2017-12-14,"Stripe","business","year",161792.4282587
2017-12-14,"Stripe","business","month",513485.42
2017-12-14,"Stripe","awesome","month",346161.64
2017-12-14,"Android","awesome","year",1011.5
2017-12-14,"Stripe","reply","month",24260.07
2017-12-14,"Stripe","awesome","year",238746.554953
2017-12-14,"Manual","reply","year",2289.9998
2017-12-14,"Android","awesome","month",7660
2017-12-14,"Manual","reply","year",2604
2017-12-14,"Apple","awesome","month",45784.17
2017-12-14,"Apple","awesome","year",8421.63
2017-12-14,"Apple","business","month",8199.15
2017-12-14,"Stripe","reply","year",446.9166666
2017-12-14,"Manual","business","year",799.9995
2017-12-14,"Manual","business","year",12060.6648
2017-12-14,"Android","business","month",1089
2017-12-13,"Apple","awesome","month",45864.09
2017-12-13,"Android","awesome","month",7660
2017-12-13,"Apple","business","year",8999.91
2017-12-13,"Apple","business","month",8199.15
2017-12-13,"Android","business","month",1089
2017-12-13,"Stripe","awesome","month",345985.99
2017-12-13,"Stripe","business","year",161393.7032589
2017-12-13,"Android","awesome","year",1011.5
2017-12-13,"Stripe","business","month",512287.36
2017-12-13,"Stripe","reply","month",24257.99
2017-12-13,"Manual","business","month",900
